match_id,player_id,raid_duration_sec,penetration_px,success,raid_points
M4,R2,6.1,197,1,
M4,R2,2.9,163,0,
M4,R2,3.5,147,1,
M4,R2,5.0,183,1,
M4,R2,2.7,184,0,
M4,R2,6.4,202,1,
M4,R2,5.6,217,1,
M4,R2,2.9,113,1,
M4,R2,8.0,155,1,
M4,R2,6.1,105,0,
M5,R2,3.4,178,1,
M5,R2,3.2,219,1,
M5,R2,2.4,134,1,
M5,R2,7.3,120,1,
M5,R2,2.5,190,0,
M5,R2,4.6,250,0,
M5,R2,5.2,148,1,
M5,R2,3.8,192,0,
M5,R2,7.4,216,0,
M5,R2,2.8,170,1,
M5,R2,2.9,135,1,
M5,R2,7.0,140,1,
M5,R2,5.8,136,1,
M5,R2,4.5,189,0,
M5,R2,4.6,243,0,
M5,R2,4.9,226,1,
M5,R2,5.8,102,0,
M5,R2,4.9,125,0,
M5,R2,6.2,239,1,
M5,R2,4.6,142,0,
M5,R2,7.0,141,1,
M5,R2,4.5,121,1,
M6,R2,4.0,150,1,
M6,R2,5.2,121,1,
M6,R2,3.9,248,1,
M6,R2,3.9,250,0,
M6,R2,4.1,105,1,
M6,R2,2.5,124,0,
M6,R2,6.0,194,1,
M6,R2,3.0,236,0,
M6,R2,4.0,175,0,
M6,R2,3.8,183,0,
M6,R2,4.1,248,1,
M6,R2,8.0,215,1,
M6,R2,3.5,172,0,
M6,R2,2.9,104,0,
M6,R2,7.1,248,1,
M6,R2,5.7,203,0,
M6,R2,4.2,162,1,
M6,R2,5.0,110,1,
M6,R2,6.7,206,0,
M6,R2,4.4,125,1,
M6,R2,4.8,108,0,
M1,R2,6.6,160,1,
M1,R2,6.8,101,1,
M1,R2,3.1,124,1,
M1,R2,6.6,148,0,
M1,R2,4.1,144,1,
M1,R2,3.2,217,0,
M1,R2,3.7,203,1,
M1,R2,5.0,190,1,
M1,R2,6.1,204,1,
M1,R2,5.9,206,0,
M1,R2,5.3,155,0,
M1,R2,5.6,157,1,
M1,R2,7.1,135,1,
M1,R2,4.2,102,0,
M1,R2,2.4,101,1,
M7,R2,5.0,161,1,
M7,R2,6.3,232,0,
M7,R2,5.3,202,0,
M7,R2,4.0,118,1,
M2,R2,7.0,177,0,
M2,R2,5.1,119,1,
M2,R2,7.4,127,1,
M2,R2,5.7,160,1,
M2,R2,4.8,169,0,
M2,R2,5.3,207,1,
M2,R2,7.9,249,0,
M2,R2,7.7,210,0,
M2,R2,7.5,190,0,
M6,R3,2.6,248,1,
M6,R3,5.4,156,1,
M6,R3,3.4,146,1,
M6,R3,7.2,205,0,
M6,R3,7.8,163,1,
M6,R3,2.7,202,1,
M6,R3,8.0,182,0,
M6,R3,4.2,177,1,
M6,R3,3.3,189,0,
M6,R3,2.7,128,1,
M6,R3,7.2,148,0,
M6,R3,2.4,145,0,
M6,R3,7.4,107,0,
M6,R3,3.8,228,0,
M6,R3,4.9,131,0,
M6,R3,7.1,107,0,
M6,R3,7.6,226,0,
M6,R3,5.6,242,0,
M6,R3,3.3,135,0,
M6,R3,4.5,140,0,
M6,R3,3.3,192,1,
M6,R3,5.9,244,0,
M2,R3,2.5,116,0,
M2,R3,5.3,191,1,
M2,R3,2.0,157,0,
M2,R3,3.8,157,1,
M2,R3,4.3,164,0,
M5,R3,3.3,148,0,
M5,R3,4.6,111,0,
M5,R3,4.6,133,1,
M5,R3,7.3,100,1,
M5,R3,6.3,131,0,
M5,R3,4.7,154,1,
M5,R3,5.1,245,0,
M5,R3,6.1,169,1,
M5,R3,4.1,175,1,
M5,R3,7.9,175,1,
M5,R3,4.7,184,1,
M5,R3,4.7,250,1,
M5,R3,4.0,217,0,
M5,R3,4.7,245,1,
M5,R3,3.0,227,1,
M3,R3,2.8,117,0,
M3,R3,2.8,246,1,
M3,R3,7.2,237,0,
M3,R3,6.0,109,1,
M3,R3,4.4,172,1,
M3,R3,7.6,149,1,
M3,R3,4.1,221,0,
M3,R3,5.0,237,0,
M3,R3,5.5,191,0,
M3,R3,5.9,164,1,
M3,R3,5.3,248,1,
M3,R3,5.0,153,1,
M3,R3,6.9,246,0,
M3,R3,5.3,139,0,
M3,R3,5.9,177,0,
M3,R3,3.3,223,1,
M3,R3,5.9,180,1,
M3,R3,3.6,211,1,
M3,R3,2.7,214,0,
M3,R3,7.2,248,0,
M3,R3,7.6,193,1,
M7,R3,3.3,214,1,
M7,R3,3.5,224,1,
M7,R3,6.9,237,0,
M7,R3,7.9,114,0,
M7,R3,6.6,112,0,
M7,R3,6.7,146,0,
M7,R3,3.6,245,1,
M7,R3,6.9,232,0,
M7,R3,2.1,102,0,
M7,R3,2.5,189,0,
M7,R3,2.1,169,1,
M7,R3,5.4,149,0,
M7,R3,5.3,123,1,
M7,R3,4.1,120,1,
M7,R3,4.7,200,1,
M7,R3,6.2,186,1,
M7,R3,5.2,114,1,
M7,R3,5.1,135,0,
M7,R3,4.5,188,1,
M1,R3,5.5,131,0,
M1,R3,5.7,112,1,
M1,R3,5.1,192,1,
M1,R3,4.0,195,0,
M1,R3,3.3,155,1,
M1,R3,2.6,142,1,
M1,R3,4.8,171,1,
M1,R3,6.9,242,1,
M1,R3,2.9,164,0,
M1,R3,2.2,196,0,
M1,R3,4.4,245,1,
M1,R3,6.4,175,0,
M1,R3,3.7,118,1,
M1,R3,7.9,235,0,
M1,R3,3.0,198,0,
M1,R3,6.8,240,0,
M1,R3,6.7,249,1,
M1,R3,7.2,208,0,
M1,R3,7.5,184,1,
M1,R3,7.0,117,0,
M1,R3,3.9,113,1,
M1,R3,5.4,235,0,
M1,R3,6.3,111,1,
M1,R3,5.1,220,0,
M8,R3,4.2,235,0,
M8,R3,5.4,223,0,
M8,R3,5.4,157,1,
M8,R3,2.7,173,1,
M8,R3,7.0,208,0,
M8,R3,2.2,244,1,
M8,R3,3.8,145,1,
M8,R3,3.8,172,0,
M8,R3,7.8,233,1,
M8,R3,7.7,190,0,
M8,R3,6.1,223,1,
M8,R3,2.6,127,1,
M8,R3,7.7,163,1,
M8,R3,7.8,243,1,
M8,R3,3.2,169,1,
M8,R3,4.5,179,0,
M8,R3,7.5,195,0,
M8,R3,4.3,104,0,
M8,R3,4.7,246,0,
M8,R3,4.1,137,1,
M8,R3,2.8,161,1,
M8,R3,5.7,156,0,
M8,R3,2.6,106,0,
M8,R3,5.7,167,1,
M4,R3,5.1,175,0,
M4,R3,2.6,173,0,
M4,R3,5.1,235,0,
M4,R3,2.2,140,1,
M4,R3,6.8,240,0,
M4,R3,4.7,225,1,
M4,R3,4.6,126,1,
M4,R3,2.7,149,0,
M4,R3,2.8,107,1,
M4,R3,4.0,101,1,
M4,R3,3.9,203,0,
M4,R3,4.3,141,0,
M4,R3,4.8,197,1,
M4,R3,5.5,153,0,
M4,R3,4.4,106,1,
M4,R3,4.6,155,1,
M4,R3,6.1,178,1,
M4,R3,5.6,110,0,
M4,R3,6.4,246,0,
M4,R3,2.1,238,0,
M4,R3,7.4,236,1,
M4,R3,5.5,134,0,
M4,R3,6.1,192,1,
M4,R3,7.4,192,1,
M4,R3,5.4,205,0,
M5,R4,5.9,182,1,
M5,R4,6.3,139,1,
M5,R4,4.9,148,0,
M5,R4,5.9,173,0,
M5,R4,2.8,233,0,
M5,R4,5.7,222,1,
M5,R4,5.1,239,0,
M2,R4,6.9,112,0,
M2,R4,5.0,178,0,
M2,R4,2.2,245,1,
M2,R4,3.7,239,0,
M2,R4,7.3,150,0,
M2,R4,3.4,226,0,
M2,R4,4.2,105,1,
M2,R4,4.6,131,0,
M2,R4,5.8,198,1,
M2,R4,7.0,248,0,
M4,R4,6.3,235,0,
M4,R4,5.2,235,1,
M4,R4,5.0,111,1,
M4,R4,5.1,202,0,
M4,R4,5.5,166,1,
M4,R4,5.4,188,0,
M4,R4,2.1,249,0,
M4,R4,3.5,207,1,
M4,R4,4.1,113,1,
M4,R4,7.4,183,1,
M4,R4,2.6,108,0,
M4,R4,7.2,247,1,
M6,R4,5.4,177,1,
M6,R4,2.9,165,1,
M6,R4,3.7,212,0,
M6,R4,7.4,237,1,
M6,R4,2.2,160,0,
M6,R4,4.5,165,0,
M6,R4,4.9,182,0,
M7,R4,4.8,191,0,
M7,R4,4.4,189,1,
M7,R4,5.5,190,1,
M7,R4,7.3,155,0,
M7,R4,3.3,176,1,
M7,R4,2.5,226,0,
M7,R4,6.0,242,0,
M7,R4,2.7,136,0,
M7,R4,2.4,136,1,
M7,R4,7.1,224,1,
M7,R4,3.1,229,1,
M7,R4,5.9,202,0,
M7,R4,6.7,102,0,
M7,R4,6.5,116,1,
M7,R4,4.1,145,0,
M7,R4,7.9,234,0,
M7,R4,2.1,160,0,
M7,R4,3.9,122,1,
M3,R4,7.2,212,0,
M3,R4,4.2,135,1,
M3,R4,6.5,184,0,
M3,R4,8.0,215,0,
M3,R4,2.5,106,0,
M3,R4,6.9,142,1,
M3,R4,5.5,186,0,
M3,R4,6.3,247,1,
M3,R4,6.4,145,1,
M3,R4,5.1,118,0,
M3,R4,7.3,118,1,
M3,R4,7.1,159,1,
M3,R4,2.5,196,1,
M3,R4,4.0,108,0,
M3,R4,6.7,234,1,
M3,R4,2.4,150,0,
M3,R4,4.1,158,0,
M3,R4,6.4,155,1,
M3,R4,4.9,124,1,
M3,R4,4.3,218,1,
M3,R4,5.3,237,0,
M3,R4,5.4,173,1,
M3,R4,5.1,125,1,
M8,R4,6.8,223,0,
M8,R4,3.2,112,0,
M8,R4,7.3,229,0,
M8,R4,5.5,132,1,
M8,R4,5.3,224,0,
M8,R4,4.7,219,1,
M6,R5,4.5,136,1,
M6,R5,5.3,105,0,
M6,R5,5.7,122,1,
M6,R5,4.9,118,0,
M6,R5,3.9,212,1,
M6,R5,5.6,199,0,
M6,R5,7.8,127,1,
M6,R5,7.5,180,0,
M6,R5,5.0,156,0,
M6,R5,6.1,112,0,
M6,R5,2.3,104,1,
M4,R5,4.0,164,0,
M4,R5,5.2,221,1,
M4,R5,3.5,212,0,
M4,R5,5.9,218,0,
M4,R5,5.2,131,0,
M4,R5,2.7,217,0,
M4,R5,4.8,107,1,
M4,R5,5.8,195,1,
M4,R5,2.3,226,0,
M4,R5,2.7,176,1,
M1,R5,3.3,216,0,
M1,R5,7.3,179,1,
M1,R5,7.4,182,0,
M1,R5,2.3,132,0,
M1,R5,7.2,142,1,
M1,R5,7.2,211,1,
M1,R5,3.8,141,0,
M1,R5,6.6,191,0,
M1,R5,3.7,115,0,
M1,R5,5.1,222,0,
M1,R5,6.4,146,0,
M1,R5,6.5,239,1,
M1,R5,2.2,209,1,
M1,R5,3.6,180,0,
M1,R5,7.8,143,0,
M1,R5,7.8,139,0,
M1,R5,3.4,128,1,
M5,R5,5.5,147,0,
M5,R5,5.6,239,1,
M5,R5,4.6,233,0,
M5,R5,5.8,186,1,
M5,R5,4.2,106,1,
M5,R5,3.4,192,1,
M5,R5,3.4,160,1,
M5,R5,4.5,101,1,
M5,R5,3.7,191,0,
M5,R5,5.8,115,1,
M5,R5,4.4,248,0,
M5,R5,2.9,106,1,
M5,R5,2.1,213,1,
M5,R5,6.5,123,0,
M5,R5,4.0,118,0,
M5,R5,6.2,150,0,
M5,R5,5.9,184,1,
M5,R5,7.8,112,0,
M5,R5,7.0,121,1,
M5,R5,4.3,157,1,
M5,R5,2.8,126,1,
M5,R5,2.8,216,1,
M5,R5,4.9,166,0,
M5,R5,5.2,142,1,
M5,R5,3.2,214,0,
M7,R5,3.9,121,0,
M7,R5,5.9,168,0,
M7,R5,6.9,137,0,
M7,R5,6.7,212,1,
M7,R5,7.2,123,1,
M7,R5,6.1,231,1,
M7,R5,5.7,188,0,
M7,R5,7.9,100,0,
M7,R5,7.4,175,1,
M7,R5,5.3,239,0,
M7,R5,7.3,132,1,
M7,R5,3.0,115,0,
M2,R5,5.1,204,1,
M2,R5,4.9,126,0,
M2,R5,2.2,197,1,
M2,R5,3.0,140,0,
M2,R5,3.7,179,1,
M2,R5,6.5,215,0,
M2,R5,6.4,159,1,
M2,R5,5.9,233,0,
M2,R5,3.8,127,1,
M2,R5,4.6,104,0,
M3,R6,2.8,139,1,
M3,R6,3.0,195,1,
M3,R6,5.1,233,1,
M3,R6,7.4,159,0,
M3,R6,5.0,127,0,
M3,R6,7.6,127,1,
M3,R6,2.0,129,0,
M3,R6,4.8,221,1,
M8,R6,6.8,176,1,
M8,R6,2.0,220,1,
M4,R6,5.5,229,0,
M4,R6,6.8,136,1,
M4,R6,4.3,224,1,
M4,R6,6.7,216,0,
M6,R6,7.7,202,1,
M6,R6,7.4,107,0,
M6,R6,4.5,132,0,
M6,R6,7.8,120,1,
M6,R6,5.5,197,0,
M2,R6,7.4,177,0,
M2,R6,5.5,144,1,
M1,R6,6.6,114,0,
M1,R6,2.8,159,0,
M7,R6,7.5,128,1,
M7,R6,5.3,187,0,
M7,R6,5.6,215,0,
M7,R6,2.1,150,1,
M7,R6,2.7,144,1,
M7,R6,6.3,176,1,
M7,R6,5.4,139,1,
M7,R6,7.8,237,0,
M7,R6,3.6,104,1,
M1,R7,6.4,100,0,
M1,R7,2.5,156,0,
M1,R7,2.3,123,1,
M1,R7,5.8,139,1,
M1,R7,5.5,198,1,
M1,R7,6.6,124,1,
M1,R7,6.7,146,1,
M1,R7,2.2,117,0,
M1,R7,7.3,247,0,
M1,R7,2.1,197,1,
M1,R7,7.5,118,0,
M1,R7,4.3,146,0,
M1,R7,6.4,222,1,
M1,R7,3.3,215,1,
M1,R7,5.5,132,0,
M1,R7,3.1,202,1,
M1,R7,4.0,140,1,
M1,R7,7.6,122,1,
M1,R7,6.6,129,0,
M1,R7,4.7,233,1,
M1,R7,3.9,164,1,
M2,R7,3.5,164,1,
M2,R7,2.1,219,1,
M2,R7,3.1,191,0,
M2,R7,4.3,191,1,
M2,R7,2.1,169,1,
M4,R7,5.3,133,1,
M4,R7,7.6,156,1,
M4,R7,4.3,128,1,
M4,R7,3.7,225,1,
M4,R7,6.6,109,1,
M4,R7,7.9,125,1,
M4,R7,2.4,206,1,
M4,R7,5.7,146,1,
M4,R7,4.2,111,0,
M4,R7,4.1,217,1,
M4,R7,2.7,229,1,
M4,R7,5.6,187,0,
M4,R7,3.7,190,0,
M4,R7,5.7,150,0,
M4,R7,2.7,177,1,
M4,R7,2.7,121,1,
M4,R7,5.1,101,1,
M4,R7,2.9,116,1,
M4,R7,2.5,150,0,
M4,R7,2.5,145,1,
M8,R7,3.4,162,0,
M8,R7,5.8,248,1,
M8,R7,2.9,169,1,
M8,R7,6.9,224,0,
M8,R7,5.8,205,0,
M8,R7,2.7,124,0,
M8,R7,2.7,125,0,
M8,R7,6.6,157,0,
M8,R7,2.9,108,0,
M8,R7,3.9,210,1,
M8,R7,3.7,133,0,
M8,R7,7.6,125,1,
M8,R7,3.1,156,1,
M8,R7,2.1,123,1,
M8,R7,6.7,231,0,
M8,R7,6.1,158,1,
M8,R7,5.0,174,1,
M8,R7,7.2,206,1,
M3,R7,4.7,143,1,
M3,R7,2.3,101,0,
M3,R7,7.9,122,0,
M3,R7,2.5,147,1,
M3,R7,5.0,247,0,
M3,R7,2.4,150,0,
M3,R7,2.3,212,0,
M3,R7,6.0,207,0,
M5,R7,4.9,235,0,
M5,R7,7.2,182,0,
M5,R7,4.1,171,0,
M5,R7,3.8,147,0,
M5,R7,2.6,162,0,
M5,R7,3.1,171,1,
M5,R7,6.3,225,0,
M5,R7,4.5,165,1,
M5,R7,7.4,161,1,
M5,R7,6.5,135,1,
M5,R7,6.3,207,1,
M5,R7,5.1,131,1,
M5,R7,3.2,248,0,
M5,R7,4.6,149,0,
M5,R7,3.1,218,0,
M5,R7,6.1,202,0,
M5,R7,2.1,137,0,
M5,R7,4.8,190,1,
M5,R7,7.5,116,0,
M5,R7,7.6,119,0,
M5,R7,4.4,186,0,
M5,R7,4.2,181,1,
M5,R7,3.9,195,0,
M2,R8,3.9,181,0,
M2,R8,5.5,235,1,
M2,R8,6.0,249,1,
M2,R8,6.2,143,0,
M2,R8,4.9,156,0,
M2,R8,4.5,155,0,
M2,R8,2.4,148,0,
M2,R8,5.3,175,0,
M2,R8,5.2,204,1,
M2,R8,6.8,117,1,
M2,R8,5.4,217,0,
M2,R8,2.8,155,0,
M2,R8,7.9,114,0,
M2,R8,6.0,143,1,
M2,R8,2.0,132,1,
M2,R8,4.4,240,0,
M2,R8,5.7,140,0,
M2,R8,6.3,171,1,
M2,R8,5.5,125,0,
M2,R8,6.5,168,1,
M2,R8,2.6,107,0,
M2,R8,6.1,193,0,
M2,R8,2.9,204,0,
M4,R8,6.8,182,0,
M4,R8,6.4,235,1,
M4,R8,5.2,121,0,
M4,R8,3.6,116,0,
M4,R8,5.2,165,1,
M4,R8,3.4,246,0,
M4,R8,4.8,125,0,
M5,R8,2.7,145,0,
M5,R8,5.8,232,1,
M5,R8,2.0,202,1,
M5,R8,4.1,214,1,
M5,R8,3.6,166,1,
M5,R8,4.8,208,1,
M5,R8,6.7,110,0,
M5,R8,4.9,113,1,
M5,R8,3.8,156,0,
M5,R8,6.2,124,0,
M5,R8,5.2,127,0,
M5,R8,3.5,224,1,
M5,R8,6.2,246,1,
M5,R8,7.2,139,0,
M5,R8,4.5,173,1,
M5,R8,5.5,206,0,
M5,R8,2.6,172,0,
M3,R8,7.8,117,0,
M3,R8,2.0,106,0,
M3,R8,4.5,101,0,
M3,R8,7.3,186,0,
M3,R8,4.8,234,1,
M3,R8,4.6,121,1,
M3,R8,4.5,228,1,
M3,R8,2.9,178,1,
M3,R8,5.2,141,0,
M3,R8,7.3,218,1,
M3,R8,5.5,134,1,
M3,R8,6.1,148,1,
M3,R8,5.6,105,1,
M3,R8,7.6,124,0,
M3,R8,3.9,148,1,
M3,R8,5.4,110,1,
M3,R8,3.2,208,1,
M3,R8,3.2,159,0,
M3,R8,5.4,117,0,
M3,R8,6.3,165,1,
M3,R8,4.2,196,1,
M3,R8,4.6,241,1,
M3,R8,7.1,158,0,
M7,R8,5.6,147,0,
M7,R8,7.4,237,0,
M7,R8,4.9,126,1,
M7,R8,6.5,227,0,
M7,R8,3.6,162,1,
M7,R8,6.4,143,0,
M7,R8,4.8,249,0,
M7,R8,7.3,184,1,
M7,R8,3.2,215,1,
M7,R8,5.9,227,1,
M7,R8,5.7,233,1,
M7,R8,7.4,245,1,
M7,R8,6.3,113,0,
M7,R8,4.2,248,1,
M7,R8,2.6,132,0,
M7,R8,6.0,165,0,
M7,R8,5.8,192,0,
M7,R8,4.7,186,1,
M7,R8,3.3,248,0,
M7,R8,3.8,195,1,
M7,R8,2.2,250,1,
M7,R8,7.0,227,1,
M7,R8,2.8,131,1,
M7,R8,7.7,219,0,
M8,R8,4.4,143,0,
M8,R8,2.4,221,0,
M8,R8,4.4,243,0,
M8,R8,4.6,223,0,
M8,R8,3.7,208,0,
M6,R8,3.6,124,1,
M6,R8,5.8,105,0,
M6,R8,2.3,174,0,
M6,R8,5.0,211,1,
M6,R8,5.1,231,0,
M6,R8,4.4,121,1,
M6,R8,7.0,193,0,
M6,R8,7.8,196,1,
M6,R8,7.9,220,1,
M6,R8,7.9,243,1,
M6,R8,3.8,152,0,
M6,R8,5.1,223,1,
M6,R8,4.8,236,1,
M6,R8,2.6,124,0,
M6,R8,6.8,106,1,
M6,R8,4.4,247,0,
M2,R9,4.5,190,1,
M7,R9,3.2,145,1,
M7,R9,7.2,179,1,
M8,R9,3.7,121,0,
M8,R9,5.7,198,1,
M8,R9,5.8,115,1,
M6,R9,2.1,141,0,
M6,R9,4.5,195,0,
M6,R9,4.3,110,0,
M6,R9,4.6,195,1,
M6,R9,5.1,151,0,
M6,R9,6.8,161,0,
M6,R9,3.6,159,1,
M6,R9,6.9,223,0,
M6,R9,7.9,116,1,
M5,R9,5.5,231,1,
M5,R9,4.6,220,1,
M5,R9,2.1,234,1,
M5,R9,5.8,179,0,
M5,R9,7.5,100,1,
M5,R9,3.1,176,0,
M5,R9,4.9,107,0,
M5,R9,4.5,126,0,
M1,R9,2.8,208,1,
M1,R9,6.7,249,1,
M1,R9,6.4,199,1,
M1,R9,5.8,249,0,
M1,R9,4.5,144,1,
M1,R9,6.5,213,0,
M1,R9,2.4,218,1,
M1,R9,7.2,145,0,
M1,R9,8.0,180,1,
M1,R9,4.2,236,0,
M1,R9,3.0,129,1,
M1,R9,4.7,204,0,
M1,R9,7.5,187,1,
M4,R9,5.7,187,1,
M4,R9,4.1,245,0,
M7,R10,2.1,136,0,
M7,R10,6.3,136,0,
M7,R10,5.1,113,0,
M7,R10,7.9,216,0,
M7,R10,2.6,215,0,
M7,R10,4.7,116,0,
M7,R10,7.3,125,0,
M1,R10,5.1,128,1,
M1,R10,6.6,172,1,
M1,R10,2.2,216,0,
M1,R10,3.0,202,1,
M1,R10,5.5,119,0,
M4,R10,2.0,165,0,
M4,R10,2.5,214,0,
M4,R10,2.6,173,0,
M4,R10,6.7,232,0,
M3,R10,5.2,157,1,
M3,R10,6.2,154,0,
M3,R10,3.6,106,1,
M3,R10,4.4,100,1,
M2,R10,4.0,225,0,
M2,R10,6.2,101,0,
M2,R10,5.9,176,0,
M2,R10,6.8,119,1,
M2,R10,4.6,151,0,
M2,R10,7.0,219,1,
M2,R10,5.6,102,1,
M8,R10,7.8,128,0,
M8,R10,7.1,165,0,
M8,R10,2.2,104,0,
M8,R10,7.1,216,0,
M8,R10,3.7,221,0,
M5,R10,6.5,243,1,
M5,R10,6.4,195,0,
M5,R10,2.4,247,0,
M5,R10,7.2,200,1,
M5,R10,6.7,203,1,
M5,R10,4.1,248,1,
M5,R10,5.7,156,0,
M5,R10,2.5,213,0,
M6,R10,2.6,124,0,
M1,R11,7.8,250,1,
M1,R11,7.0,119,0,
M1,R11,2.0,135,0,
M1,R11,2.5,174,1,
M2,R11,4.0,180,1,
M2,R11,2.5,239,0,
M2,R11,6.3,137,0,
M2,R11,2.0,135,1,
M2,R11,3.2,214,0,
M2,R11,3.0,189,1,
M4,R11,5.5,199,1,
M4,R11,5.2,197,0,
M4,R11,3.5,109,1,
M4,R11,3.4,246,1,
M4,R11,4.9,158,1,
M4,R11,7.1,101,1,
M4,R11,6.4,103,1,
M4,R11,5.8,154,0,
M4,R11,3.0,196,1,
M4,R11,7.0,147,0,
M4,R11,3.7,217,1,
M4,R11,3.9,217,0,
M4,R11,3.0,158,0,
M4,R11,6.0,122,1,
M7,R11,4.6,191,1,
M7,R11,6.0,220,0,
M7,R11,3.3,233,1,
M7,R11,2.2,135,1,
M7,R11,2.3,116,1,
M7,R11,5.9,105,0,
M7,R11,5.9,209,1,
M7,R11,4.2,106,0,
M7,R11,4.5,147,1,
M7,R11,4.9,120,0,
M7,R11,2.3,129,0,
M7,R11,3.2,101,1,
M7,R11,3.7,199,1,
M7,R11,3.0,237,0,
M7,R11,3.7,197,1,
M7,R11,4.7,134,1,
M7,R11,3.0,231,0,
M7,R11,2.2,138,1,
M7,R11,4.2,200,0,
M7,R11,6.6,158,1,
M7,R11,7.9,239,0,
M7,R11,3.3,149,1,
M7,R11,5.6,166,0,
M6,R11,7.5,151,1,
M6,R11,7.5,112,0,
M6,R11,7.0,212,1,
M6,R11,4.5,219,1,
M6,R11,3.4,111,1,
M6,R11,5.4,227,0,
M6,R11,6.2,167,0,
M6,R11,7.7,205,0,
M6,R11,2.9,154,0,
M6,R11,5.0,191,0,
M6,R11,3.7,171,0,
M6,R11,2.4,159,0,
M6,R11,4.5,202,0,
M6,R11,5.4,115,1,
M8,R11,3.2,153,1,
M8,R11,7.3,227,0,
M8,R11,3.7,118,1,
M8,R11,5.2,122,1,
M8,R11,6.0,123,0,
M8,R11,2.1,130,0,
M8,R11,6.4,197,1,
M8,R11,4.3,203,0,
M8,R11,4.6,196,1,
M8,R11,5.8,229,0,
M8,R11,7.4,173,0,
M8,R11,3.4,135,1,
M8,R11,5.7,149,0,
M8,R11,7.9,108,1,
M8,R11,4.2,227,1,
M8,R11,7.7,231,1,
M3,R11,4.8,236,1,
M3,R11,2.2,136,1,
M3,R11,3.4,224,0,
M3,R11,4.9,131,1,
M3,R11,3.0,158,1,
M3,R11,6.1,207,0,
